GEOID,Year,prevalence,prevalence_upper,prevalence_lower,tenure,hh_size,total_by_Tenure,count_value,count_upper,count_lower,county_total_by_tenure_size,distribution,distribution_upper,distribution_lower
Redmond,2002,0.1442778623040641,0.16629188923473373,0.12467508685181236,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2002,0.15234384569091133,0.1753309209169455,0.13181791816222224,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2002,0.1273418468476252,0.14724355817020351,0.10973935664059808,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2002,0.15035958714369058,0.173097094527158,0.13006611294728804,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2002,0.15788260305329024,0.18149816565940816,0.136744307198356,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2002,0.17077681053636518,0.1958817276420441,0.148179546205395,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2002,0.14921610453993955,0.17180595006873145,0.12905004880655255,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2002,0.13977424933465205,0.16122493966080076,0.12068885502766093,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2002,0.18683590224495147,0.21366482494184025,0.1625713526447102,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2002,0.13976663493973984,0.16121499482300056,0.120696743458278,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2002,0.09884244110406402,0.1148845033585915,0.08480013009245321,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2003,0.15848693378503026,0.1844893053219918,0.1358680409229151,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2003,0.1767928658148467,0.20504615442593743,0.15204318969057914,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2003,0.1027027286727629,0.12087333510320313,0.0872047564482045,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2003,0.15080372485539237,0.17575243776015775,0.12913333616802905,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2003,0.1710236129187936,0.19856092092960723,0.14693564829414768,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2003,0.16275849562928896,0.18928531988624703,0.1396306840383652,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2003,0.16720606266775814,0.19425858719262412,0.14358199748674716,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2003,0.1669077645022781,0.1939591610476342,0.14329111827245045,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2003,0.11722364846964307,0.13757583945331428,0.0997946675029176,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2003,0.1709399265325676,0.19849128279380163,0.14685712866304684,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2003,0.13686773885135092,0.16000539067793765,0.1168990409491802,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2003,0.14518284224183045,0.16943811624648034,0.12417912287091502,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2003,0.05281642103696176,0.06280452982378915,0.04448152992545396,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2003,0.11488906702324206,0.13488471770470364,0.09776013307943784,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2003,0.1909753037515826,0.22086973847592103,0.16463862249791428,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2003,0.15692807620263485,0.18268002472315767,0.13450142172990326,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2003,0.1405970387570785,0.1642392430663252,0.12017072893422996,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2003,0.03278431205072365,0.03915470282328643,0.02752089503628203,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2003,0.1891329188976817,0.21882307070153256,0.1629955423568992,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2003,0.1757765311667173,0.20388080409549908,0.1511475392861142,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2003,0.1682131483461498,0.1954465191545456,0.14443259385536328,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2003,0.16873662772173872,0.19600089981693544,0.1449153492632344,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2003,0.10335802133211344,0.12162853818401832,0.08777837469150683,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2003,0.13091818013353437,0.15321261036031494,0.11172535046702686,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2003,0.1533309675672355,0.17865103953655226,0.13132733443313355,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2003,0.18236845217186576,0.2112843948255563,0.1569720449380516,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2003,0.16929937343388116,0.1966516696889833,0.14540195880824353,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2003,0.16149978279704763,0.18786674470908005,0.1385259156036214,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2003,0.12951348489307515,0.15161457043548268,0.11049115659532878,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2003,0.1496812132461539,0.17453696035483454,0.12811876801599842,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2003,0.12608041034199668,0.14770304407564874,0.10750339470561754,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2003,0.11712553789924308,0.1374562700849518,0.0996986657728454,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2003,0.15854477009885412,0.18450775940110495,0.13595011802527876,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2003,0.17286440754077115,0.20064324130814265,0.14853336281416626,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2003,0.11858133449415116,0.13911381363063677,0.10097061391165688,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2003,0.11924625712634798,0.13988180887655963,0.10153935175666862,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2003,0.06703302419542743,0.07947241389840382,0.05658752944446938,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2003,0.1446433794251231,0.16882755504176356,0.12370597276791456,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2003,0.1527261850483727,0.17797442591185844,0.1308045233145064,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2003,0.1276709325683112,0.14954439572078912,0.10887162930065986,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2003,0.15073778257256107,0.1757127097295106,0.12906251258822826,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2003,0.15827623172161517,0.1842082923032365,0.13570221270441996,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2003,0.17119592114415677,0.1987624807940379,0.14705999033068665,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2003,0.14959191994940982,0.17440344636266158,0.12805465339001973,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2003,0.1401301970054658,0.16369474820066815,0.11974956072267036,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2003,0.1872856457822505,0.2167351166032969,0.16136710775508672,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2003,0.1401226204684882,0.1636835485279564,0.11976015505419683,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2003,0.09910622947941763,0.1167437979036407,0.08411083739305562,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2004,0.1582359757591334,0.18270188933244508,0.13641952367812785,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2004,0.17651899776167748,0.20310974759517345,0.15264668306970816,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2004,0.1025293617033418,0.119610647197977,0.08757894091843507,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2004,0.1505627451413093,0.1740380226120411,0.12965019190933494,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2004,0.17075684288314696,0.19666960655832616,0.14752296208878535,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2004,0.1625021105960768,0.1874656985919126,0.14019097039769376,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2004,0.16694400793425795,0.19240141278540968,0.14415214276874613,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2004,0.1666461276861502,0.19209804003323797,0.143867450932697,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2004,0.11702893121680526,0.1361651847950652,0.10021888370397387,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2004,0.1706732623560566,0.19659939182324657,0.14744613590452918,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2004,0.1366454422778712,0.15840922946807803,0.11738365918283976,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2004,0.14494933024937834,0.16776674389227517,0.1246880243614964,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2004,0.05272226218690146,0.06210322613903077,0.04468215394071574,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2004,0.1146977612241775,0.13349552494164782,0.09817335987220556,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2004,0.19068458067412972,0.2188209924345555,0.16528416768139473,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2004,0.156679178503669,0.1809195793524821,0.13503767334312614,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2004,0.14036966255432867,0.16261003968182053,0.12066532576538212,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2004,0.03272460595549977,0.03870679156060463,0.02764700372666608,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2004,0.18884433891587157,0.21679050754058585,0.16363347114061724,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2004,0.17550390864749857,0.20195662751758697,0.15174511755532408,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2004,0.1679498789682406,0.19358012145070055,0.14501089801131412,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2004,0.16847267781770675,0.1941341445322751,0.14549122966582503,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2004,0.10318366578624674,0.12035574053821112,0.08815521667417643,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2004,0.13070407197156336,0.15167531651594204,0.11218926150849624,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2004,0.1530867129925028,0.1769072177264616,0.13186269838812414,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2004,0.18208788764797265,0.20930305365687144,0.15759322263059766,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2004,0.16903475685995714,0.19477308550874456,0.1459863911404138,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2004,0.16124496307715694,0.18605542560553948,0.139084280500799,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2004,0.12930134826264994,0.15008635372442855,0.11095193896373463,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2004,0.14944174962555598,0.17282033948970618,0.12864592819727058,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2004,0.12587306001694648,0.14620653210881115,0.1079531884473573,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2004,0.11693099545775722,0.1360447468677802,0.1001205467108424,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2004,0.1582937067220249,0.18272363566240837,0.13649598735304266,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2004,0.17259544487312892,0.19873560696807097,0.1491271481174187,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2004,0.11838467855736542,0.1376914967436821,0.1013977450340042,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2004,0.11904867264604252,0.13845206604107402,0.10196857469459246,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2004,0.06691532850749371,0.07859967930205243,0.05683847956138135,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2004,0.14441060038539258,0.16715960459741655,0.12421584749372636,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2004,0.15248267847044664,0.1762363790107306,0.13133678221868533,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2004,0.12746135757898658,0.14802983221296748,0.10932876106629688,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2004,0.15049691266637055,0.1739935588397554,0.129589221868993,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2004,0.15802554024420004,0.1824289637808488,0.13624716655122515,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2004,0.17092903422776878,0.19686892690489655,0.1476489854659147,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2004,0.14935257377732136,0.17269737920890987,0.1285761315539103,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2004,0.1399035146240847,0.16207138781455077,0.12024267974185109,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2004,0.18699921082771703,0.21471833681566307,0.1619985609897115,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2004,0.13989589256534485,0.1620619149254246,0.12025053156860564,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2004,0.09893821617003036,0.11551977197208307,0.08447346872063674,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2005,0.15839791748731663,0.1843196467119646,0.13582349095348467,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2005,0.17669572589616023,0.2048629058948712,0.15199385370128535,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2005,0.10264121671827926,0.1207532956124831,0.08717474553096566,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2005,0.1507182523632909,0.17558830311448495,0.12909167617173198,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2005,0.1709289810239315,0.19838177745598495,0.14688768874814742,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2005,0.16266755904071875,0.18911210095745268,0.13958526496533633,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2005,0.1671131227602461,0.19408200804050807,0.14353571813775318,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2005,0.1668149611207595,0.19378303795731547,0.14324454492623193,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2005,0.11715457106346032,0.1374421096454812,0.0997604893476644,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2005,0.17084535353439947,0.1983121539588012,0.14680932505489425,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2005,0.13678889470609085,0.15985387449310398,0.11685992269483296,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2005,0.14510003313957756,0.16927927804646983,0.12413818199704724,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2005,0.05278305204698282,0.06273835237153645,0.04446567983571731,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2005,0.1148212226361235,0.13475305387092448,0.097727107057457685,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2005,0.19087219415634923,0.22067599855342368,0.16458611386307773,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2005,0.1568397735422203,0.1825106857634292,0.13445779978944408,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2005,0.14051639687714357,0.16408442066882475,0.12013085599367702,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2005,0.03276316587723619,0.03911255410507553,0.02751095735646163,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2005,0.18903056009311553,0.21863027930283213,0.1629438864763312,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2005,0.17567982319888067,0.2036977179998899,0.15109872864707058,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2005,0.1681197791602522,0.1952691130814095,0.14438591366933995,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2005,0.16864300273130692,0.19582285525890383,0.14486867312816298,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2005,0.10329618946172305,0.12150796719575065,0.08774837271624371,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2005,0.1308422388396129,0.15306641479818325,0.11168760213132688,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2005,0.15324431911762376,0.1784855978073255,0.1312839261381717,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2005,0.1822689264791074,0.21109639824265192,0.15692174143835813,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2005,0.16920551941897766,0.1964734775638986,0.1453547661378325,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2005,0.16140939660198156,0.18769429614996713,0.1384809207633863,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2005,0.1294382421000945,0.1514694543071566,0.11045407086884006,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2005,0.14959628547068782,0.17437457719247626,0.12807637844791117,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2005,0.12600688107671734,0.14756141455326932,0.10746707031936474,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2005,0.11705654505737356,0.13732250855894423,0.09966495138854543,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2005,0.15845572459268328,0.1843380582073361,0.1359056849345051,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2005,0.17276899014722336,0.20046188606818283,0.14848560831107482,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2005,0.11851155606033408,0.13897858793806697,0.10093613083549996,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2005,0.1191761624879409,0.13974596310436987,0.10150482433519108,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2005,0.06699131345642564,0.07939012180215768,0.05656773558342753,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2005,0.14456081933117956,0.16866933754279503,0.12366481513780452,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2005,0.15263982225040065,0.17780957893390356,0.13076145923871552,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2005,0.127596629808271,0.1494009156110188,0.108835326377336,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2005,0.15065234882066106,0.17554922502904474,0.1290198586125284,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2005,0.1581873051591135,0.18403877675930888,0.13565768949227805,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2005,0.17110120925336655,0.19858243526551897,0.14701241409225063,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2005,0.1495069993495514,0.17424058325744873,0.1280123627714284,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2005,0.1400497717807842,0.16354012539599955,0.11970963378085286,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2005,0.18718404511793657,0.21654409129259675,0.16131531599197918,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2005,0.14004220158967737,0.16352908274797726,0.11972038285298515,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2005,0.099046655815506,0.11662756870711818,0.08408174493538156,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2006,0.15833524226033183,0.1828131418994044,0.13651009807469927,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2006,0.17662732597558178,0.20322984681324677,0.15274654122280823,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2006,0.10259795901141372,0.11968922749665302,0.08764014468228717,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2006,0.15065806339255636,0.17414670052899325,0.12973569645268024,Renter Occupied,3,NA,NA,NA,NA,NA,NA,NA,NA
