FID_HRA_20,GEOID,Year,short_label,tenure,value,moe,SE,CoV
27,Kent-West,2014,1,Owner,1757.651603,636.5017221,386.9655705,0.220160565
27,Kent-West,2014,1,Renter,1827.502095,661.6922515,402.2803249,0.22012578
27,Kent-West,2014,2,Owner,1561.435491,593.2518273,360.6715014,0.230987129
27,Kent-West,2014,2,Renter,1356.779908,680.0878278,413.4640412,0.304739213
27,Kent-West,2014,3,Owner,547.6632547,376.4218854,228.8482569,0.417863085
27,Kent-West,2014,3,Renter,567.9733878,436.7593245,265.5308152,0.467505733
27,Kent-West,2014,4,Owner,600.6054208,407.0810797,247.4877236,0.412063753
27,Kent-West,2014,4,Renter,561.5768912,523.1198927,318.0343127,0.566323717
27,Kent-West,2014,5,Owner,269.1514526,271.06581,164.7963111,0.612280965
27,Kent-West,2014,5,Renter,445.2722425,448.3767242,272.5936927,0.612195566
27,Kent-West,2014,6,Owner,219.4480767,217.9659841,132.5139091,0.603850857
27,Kent-West,2014,6,Renter,166.301486,210.7511735,128.1276158,0.770453824
27,Kent-West,2014,7,Owner,62.47061999,144.0203424,87.55815108,1.401589277
27,Kent-West,2014,7,Renter,200.4353,271.9443513,165.3304263,0.82485683
27,Kent-West,2014,NA,Owner,10144.26723,1781.958446,1083.353812,0.106794684
27,Kent-West,2019,0,Total,10440.28239,684.5897214,416.2009982,0.039864918
27,Kent-West,2019,1,Owner,1321.962693,548.3907523,333.3979044,0.252199178
27,Kent-West,2019,1,Renter,1729.189327,605.7129012,368.2472965,0.212959501
27,Kent-West,2019,2,Owner,1871.076073,595.4580675,362.0128003,0.193478398
27,Kent-West,2019,2,Renter,1247.419087,574.1938809,349.0850927,0.279845881
27,Kent-West,2019,3,Owner,622.3131749,451.0247876,274.203601,0.440619952
27,Kent-West,2019,3,Renter,792.1356832,587.0510434,356.9016925,0.450556262
27,Kent-West,2019,4,Owner,672.6846657,472.0285573,286.9729863,0.426608485
27,Kent-West,2019,4,Renter,642.555605,477.3224294,290.191432,0.451620731
27,Kent-West,2019,5,Owner,334.2277305,310.2336625,188.6086746,0.564311867
27,Kent-West,2019,5,Renter,356.5338187,357.0088178,217.0459498,0.608766794
27,Kent-West,2019,6,Owner,127.0229808,188.879993,114.8308822,0.904016592
27,Kent-West,2019,6,Renter,277.4457985,291.1793841,177.0244959,0.638050736
27,Kent-West,2019,7,Owner,232.5138526,257.3781667,156.4748148,0.67296986
27,Kent-West,2019,7,Renter,213.2018994,264.986529,161.1003707,0.755623524
27,Kent-West,2019,NA,Owner,10440.28239,1684.097698,1023.858701,0.098068104
28,Kirkland,2010,0,Total,21541.46875,0,0,0
28,Kirkland,2010,1,Owner,3677.896033,0,0,0
28,Kirkland,2010,1,Renter,3539.091957,0,0,0
28,Kirkland,2010,2,Owner,4877.259461,0,0,0
28,Kirkland,2010,2,Renter,2775.269513,0,0,0
28,Kirkland,2010,3,Owner,2042.778347,0,0,0
28,Kirkland,2010,3,Renter,1085.740444,0,0,0
28,Kirkland,2010,4,Owner,1810.336305,0,0,0
28,Kirkland,2010,4,Renter,668.411253,0,0,0
28,Kirkland,2010,5,Owner,512.6831245,0,0,0
28,Kirkland,2010,5,Renter,236.1650312,0,0,0
28,Kirkland,2010,6,Owner,211.7413214,0,0,0
28,Kirkland,2010,7,Owner,104.0959606,0,0,0
28,Kirkland,2010,NA,Owner,21541.46875,0,0,0
28,Kirkland,2014,0,Total,21673.61754,1306.77238,794.461196,0.03665568
28,Kirkland,2014,1,Owner,3389.77281,1186.214281,721.1670763,0.212747909
28,Kirkland,2014,1,Renter,3475.662707,1262.6354,767.6278174,0.220857972
28,Kirkland,2014,2,Owner,5005.078245,1378.450864,838.0386201,0.167437666
28,Kirkland,2014,2,Renter,2808.861586,1142.810825,694.7796488,0.247352754
28,Kirkland,2014,3,Owner,2010.80861,979.0144435,595.1985194,0.295999588
28,Kirkland,2014,3,Renter,1138.607795,850.8385924,517.2731351,0.454303174
28,Kirkland,2014,4,Owner,2062.273931,863.6066728,525.0355768,0.254590609
28,Kirkland,2014,4,Renter,740.4574418,618.0530927,375.7496002,0.507456039
28,Kirkland,2014,5,Owner,480.2260951,468.1969194,284.6435158,0.592728131
28,Kirkland,2014,5,Renter,323.448359,473.349508,287.7760673,0.889712559
28,Kirkland,2014,6,Owner,116.4977809,265.2816518,161.2797926,1.384402272
28,Kirkland,2014,6,Renter,68.12114913,200.7248149,122.0320226,1.791397006
28,Kirkland,2014,7,Owner,43.43799535,190.2111955,115.6401958,2.662189977
28,Kirkland,2014,7,Renter,10.36303337,174.761786,106.2476217,10.25256003
28,Kirkland,2014,NA,Owner,21673.61754,3345.619663,2033.992331,0.093846462
28,Kirkland,2019,0,Total,23067.78878,1228.846056,747.0853551,0.032386518
28,Kirkland,2019,1,Owner,3522.97404,1243.832706,756.1965916,0.214647222
28,Kirkland,2019,1,Renter,3262.503805,1251.046328,760.5821624,0.23312836
28,Kirkland,2019,2,Owner,4905.495141,1341.273014,815.4360925,0.16622911
28,Kirkland,2019,2,Renter,3304.431961,1242.663851,755.4859777,0.228628093
28,Kirkland,2019,3,Owner,2365.845698,1088.807464,661.9479364,0.279793368
28,Kirkland,2019,3,Renter,1318.545571,939.8470533,571.386437,0.433345991
28,Kirkland,2019,4,Owner,2440.405566,952.5969359,579.1378152,0.237312119
28,Kirkland,2019,4,Renter,623.7733271,556.643509,338.4152243,0.542529168
28,Kirkland,2019,5,Owner,679.7973855,529.5100228,321.9192359,0.473551742
28,Kirkland,2019,5,Renter,292.730376,417.6111458,253.8895492,0.867315352
28,Kirkland,2019,6,Owner,166.0252064,281.8317017,171.3415085,1.032021054
28,Kirkland,2019,6,Renter,65.31723496,225.7112859,137.2227183,2.10086539
28,Kirkland,2019,7,Owner,91.00695215,219.8292189,133.6466755,1.468532593
28,Kirkland,2019,7,Renter,28.93651236,201.2711132,122.3641483,4.228711008
28,Kirkland,2019,NA,Owner,23067.78878,3410.627915,2073.514542,0.089887876
29,Kirkland North,2010,0,Total,13040.88851,0,0,0
29,Kirkland North,2010,1,Owner,1867.733105,0,0,0
29,Kirkland North,2010,1,Renter,1508.022818,0,0,0
29,Kirkland North,2010,2,Owner,3213.640342,0,0,0
29,Kirkland North,2010,2,Renter,1289.840055,0,0,0
29,Kirkland North,2010,3,Owner,1658.159977,0,0,0
29,Kirkland North,2010,3,Renter,620.7905043,0,0,0
29,Kirkland North,2010,4,Owner,1449.325761,0,0,0
29,Kirkland North,2010,4,Renter,428.4935007,0,0,0
29,Kirkland North,2010,5,Owner,484.6148,0,0,0
29,Kirkland North,2010,5,Renter,167.8695365,0,0,0
29,Kirkland North,2010,6,Owner,214.3735352,0,0,0
29,Kirkland North,2010,7,Owner,138.0245737,0,0,0
29,Kirkland North,2010,NA,Owner,13040.88851,0,0,0
29,Kirkland North,2014,0,Total,13020.9126,780.0975521,474.2656364,0.036423379
29,Kirkland North,2014,1,Owner,1962.77008,740.5931732,450.2486793,0.229394509
29,Kirkland North,2014,1,Renter,1434.779798,697.2671089,423.9083025,0.29545182
29,Kirkland North,2014,2,Owner,3191.683097,840.4106362,510.9333879,0.160082744
29,Kirkland North,2014,2,Renter,1401.47226,685.3040971,416.6353078,0.29728402
29,Kirkland North,2014,3,Owner,1561.573707,664.9027234,404.2321532,0.258862039
29,Kirkland North,2014,3,Renter,615.672433,487.8879859,296.6148342,0.481773778
29,Kirkland North,2014,4,Owner,1544.316803,617.8866926,375.6484361,0.243245709
29,Kirkland North,2014,4,Renter,440.8809863,384.1822216,233.5662063,0.529771556
29,Kirkland North,2014,5,Owner,518.773527,388.252543,236.040786,0.454997747
29,Kirkland North,2014,5,Renter,88.3000096,164.8714566,100.2347285,1.135161014
29,Kirkland North,2014,6,Owner,78.77382788,154.494702,93.92610957,1.192351725
29,Kirkland North,2014,6,Renter,33.3849939,120.6624964,73.35758904,2.197322224
29,Kirkland North,2014,7,Owner,108.8521172,197.4386523,120.0341775,1.102727081
29,Kirkland North,2014,7,Renter,39.67895856,131.7460537,80.09591344,2.018599186
29,Kirkland North,2014,NA,Owner,13020.9126,1859.968617,1130.780628,0.086843424
29,Kirkland North,2019,0,Total,13480.25426,743.4127426,451.9628558,0.033527769
29,Kirkland North,2019,1,Owner,1610.237226,680.2984705,413.5921029,0.256851659
29,Kirkland North,2019,1,Renter,1480.817073,642.0893796,390.362625,0.263612996
29,Kirkland North,2019,2,Owner,3585.813698,905.8817746,550.7370138,0.153587738
29,Kirkland North,2019,2,Renter,1510.459546,703.3061915,427.579804,0.283079282
29,Kirkland North,2019,3,Owner,1596.451877,635.5062324,386.3603557,0.242011902
29,Kirkland North,2019,3,Renter,582.5006947,427.0537025,259.630216,0.445716578
29,Kirkland North,2019,4,Owner,1614.010619,632.9308619,384.7946416,0.23840899
29,Kirkland North,2019,4,Renter,537.7510418,426.8643967,259.5151262,0.482593442
29,Kirkland North,2019,5,Owner,498.454184,390.5813758,237.4566159,0.476386042
29,Kirkland North,2019,5,Renter,162.520094,197.3068618,119.9540546,0.738087529
29,Kirkland North,2019,6,Owner,137.0182,177.8065713,108.0987198,0.788936943
29,Kirkland North,2019,6,Renter,30.24792294,141.5373562,86.04860266,2.844777238
29,Kirkland North,2019,7,Owner,88.61485048,142.9621735,86.91483008,0.980815626
29,Kirkland North,2019,7,Renter,45.35723669,148.2643049,90.13829711,1.987296927
29,Kirkland North,2019,NA,Owner,13480.25426,1926.107359,1170.990128,0.086867065
30,Mercer Isle/Pt Cities,2010,0,Total,11624.33616,0,0,0
30,Mercer Isle/Pt Cities,2010,1,Owner,1404.673293,0,0,0
30,Mercer Isle/Pt Cities,2010,1,Renter,1165.93526,0,0,0
30,Mercer Isle/Pt Cities,2010,2,Owner,3500.317183,0,0,0
30,Mercer Isle/Pt Cities,2010,2,Renter,822.5100998,0,0,0
30,Mercer Isle/Pt Cities,2010,3,Owner,1436.030616,0,0,0
30,Mercer Isle/Pt Cities,2010,3,Renter,348.801109,0,0,0
30,Mercer Isle/Pt Cities,2010,4,Owner,1649.71519,0,0,0
30,Mercer Isle/Pt Cities,2010,4,Renter,271.1880975,0,0,0
30,Mercer Isle/Pt Cities,2010,5,Owner,688.3765265,0,0,0
30,Mercer Isle/Pt Cities,2010,5,Renter,104.1128643,0,0,0
30,Mercer Isle/Pt Cities,2010,6,Owner,175.1194645,0,0,0
30,Mercer Isle/Pt Cities,2010,7,Owner,57.55645238,0,0,0
30,Mercer Isle/Pt Cities,2010,NA,Owner,11624.33616,0,0,0
30,Mercer Isle/Pt Cities,2014,0,Total,11977.83265,723.3740678,439.7802065,0.036716176
30,Mercer Isle/Pt Cities,2014,1,Owner,1505.298379,518.4079549,315.1696579,0.209373545
30,Mercer Isle/Pt Cities,2014,1,Renter,1161.310421,431.7048823,262.4579326,0.226001531
30,Mercer Isle/Pt Cities,2014,2,Owner,3655.21543,725.9775327,441.3630008,0.120748834
30,Mercer Isle/Pt Cities,2014,2,Renter,803.5152667,411.1381363,249.9542388,0.311075905
30,Mercer Isle/Pt Cities,2014,3,Owner,1448.04671,544.8209317,331.2276076,0.228740969
30,Mercer Isle/Pt Cities,2014,3,Renter,336.2994269,270.1066118,164.21316,0.488294499
30,Mercer Isle/Pt Cities,2014,4,Owner,1711.186617,578.7398859,351.8488675,0.205616888
30,Mercer Isle/Pt Cities,2014,4,Renter,240.7419234,230.9799379,140.4258313,0.583304434
30,Mercer Isle/Pt Cities,2014,5,Owner,741.7564062,365.9560434,222.4854767,0.299944126
30,Mercer Isle/Pt Cities,2014,5,Renter,116.4938988,183.9046383,111.8060813,0.959759115
30,Mercer Isle/Pt Cities,2014,6,Owner,220.1668175,214.9439681,130.6766539,0.593534736
30,Mercer Isle/Pt Cities,2014,6,Renter,6.889080292,100.3808189,61.02720463,8.85854164
30,Mercer Isle/Pt Cities,2014,7,Owner,9.978427786,98.05816772,59.61513299,5.974401406
30,Mercer Isle/Pt Cities,2014,7,Renter,20.93384219,112.1771916,68.19889004,3.257829567
30,Mercer Isle/Pt Cities,2014,NA,Owner,11977.83265,1382.204961,840.3209489,0.070156344
30,Mercer Isle/Pt Cities,2019,0,Total,12990.59834,742.7277877,451.5464328,0.034759479
30,Mercer Isle/Pt Cities,2019,1,Owner,1502.331857,606.9875151,369.0222067,0.24563295
30,Mercer Isle/Pt Cities,2019,1,Renter,1272.101107,534.4801426,324.9408542,0.255436343
30,Mercer Isle/Pt Cities,2019,2,Owner,3381.359297,723.8545873,440.0723416,0.130146578
30,Mercer Isle/Pt Cities,2019,2,Renter,1281.10011,483.5435182,293.9735854,0.229469643
30,Mercer Isle/Pt Cities,2019,3,Owner,1695.587463,547.2985065,332.7338661,0.196235154
30,Mercer Isle/Pt Cities,2019,3,Renter,577.1079406,403.7140912,245.4407399,0.425294339
30,Mercer Isle/Pt Cities,2019,4,Owner,2046.786626,558.7660696,339.7056494,0.165970231
30,Mercer Isle/Pt Cities,2019,4,Renter,225.5156203,245.8770704,149.4826448,0.662848296
30,Mercer Isle/Pt Cities,2019,5,Owner,711.4734728,362.5553537,220.4180042,0.309804951
30,Mercer Isle/Pt Cities,2019,5,Renter,107.8191736,162.9755056,99.08207209,0.918965234
30,Mercer Isle/Pt Cities,2019,6,Owner,100.159114,140.7159532,85.54922511,0.854133206
30,Mercer Isle/Pt Cities,2019,6,Renter,31.49952366,125.1246157,76.07036496,2.41496874
30,Mercer Isle/Pt Cities,2019,7,Owner,52.76381616,130.2607925,79.19293872,1.500894827
30,Mercer Isle/Pt Cities,2019,7,Renter,4.993223201,100.2810126,60.96652672,12.20985409
30,Mercer Isle/Pt Cities,2019,NA,Owner,12990.59834,1506.07933,915.631218,0.070484145
31,NE Seattle,2010,0,Total,26106.63149,0,0,0
31,NE Seattle,2010,1,Owner,3444.637343,0,0,0
31,NE Seattle,2010,1,Renter,5454.753695,0,0,0
31,NE Seattle,2010,2,Owner,5159.244233,0,0,0
31,NE Seattle,2010,2,Renter,3459.138206,0,0,0
31,NE Seattle,2010,3,Owner,2510.757676,0,0,0
31,NE Seattle,2010,3,Renter,1306.07314,0,0,0
31,NE Seattle,2010,4,Owner,2496.036283,0,0,0
31,NE Seattle,2010,4,Renter,822.7832041,0,0,0
31,NE Seattle,2010,5,Owner,633.7529886,0,0,0
31,NE Seattle,2010,5,Renter,323.8797029,0,0,0
31,NE Seattle,2010,6,Owner,280.8451634,0,0,0
31,NE Seattle,2010,7,Owner,214.7298587,0,0,0
31,NE Seattle,2010,NA,Owner,26106.63149,0,0,0
31,NE Seattle,2014,0,Total,25514.27474,1628.803788,990.242391,0.038811309
31,NE Seattle,2014,1,Owner,3213.545797,1166.463645,709.1595419,0.220678212
31,NE Seattle,2014,1,Renter,4834.055509,1599.419272,972.3778736,0.201151574
31,NE Seattle,2014,2,Owner,4870.861821,1364.770096,829.7213037,0.170343839
31,NE Seattle,2014,2,Renter,3676.720811,1442.404162,876.9194648,0.238505862
31,NE Seattle,2014,3,Owner,2880.778913,1295.894762,787.8480742,0.273484394
31,NE Seattle,2014,3,Renter,1167.363712,969.618391,589.4861252,0.504972117
31,NE Seattle,2014,4,Owner,2710.208573,1069.249961,650.0578185,0.239855274
31,NE Seattle,2014,4,Renter,800.3303726,728.7133202,443.0262415,0.553554203
31,NE Seattle,2014,5,Owner,709.0728434,619.1371707,376.4086728,0.530846268
31,NE Seattle,2014,5,Renter,277.940017,421.1832937,256.0612609,0.921282454
31,NE Seattle,2014,6,Owner,129.0157545,306.4116685,186.2850672,1.443893949
31,NE Seattle,2014,6,Renter,160.7793676,410.1558339,249.3570414,1.55092687
31,NE Seattle,2014,7,Owner,10.17464295,255.7088461,155.45994,15.27915434
31,NE Seattle,2014,7,Renter,73.42660875,306.1446268,186.1227174,2.534812932
31,NE Seattle,2014,NA,Owner,25514.27474,3582.457253,2177.979362,0.08536317
31,NE Seattle,2019,0,Total,27959.50562,1701.663476,1034.537936,0.037001296
31,NE Seattle,2019,1,Owner,3012.512779,1266.851727,770.1911624,0.255664032
31,NE Seattle,2019,1,Renter,5404.925117,1597.39977,971.1501035,0.179678734
31,NE Seattle,2019,2,Owner,5343.089608,1377.444684,837.4269063,0.156730837
31,NE Seattle,2019,2,Renter,4169.489199,1569.92127,954.4443616,0.22891158
31,NE Seattle,2019,3,Owner,2686.594559,1193.930364,725.8581214,0.270177768
31,NE Seattle,2019,3,Renter,1602.460582,971.7118755,590.7588734,0.368657351
31,NE Seattle,2019,4,Owner,3003.408004,1130.960095,687.5749165,0.228931572
31,NE Seattle,2019,4,Renter,1012.433795,901.4036633,548.0145154,0.541284297
31,NE Seattle,2019,5,Owner,786.7559926,623.5032564,379.0630644,0.481805119
31,NE Seattle,2019,5,Renter,361.0369793,519.7234235,315.969406,0.875171864
31,NE Seattle,2019,6,Owner,58.23158009,274.9686719,167.1690826,2.870763293
31,NE Seattle,2019,6,Renter,186.6200077,396.8067989,241.2414043,1.292687785
31,NE Seattle,2019,7,Owner,97.0294656,327.9059485,199.3526616,2.054557968
31,NE Seattle,2019,7,Renter,234.9179559,422.9090214,257.1104288,1.094469037
31,NE Seattle,2019,NA,Owner,27959.50562,3636.722808,2210.970477,0.079077596
32,Newcastle/Four Creeks,2010,0,Total,14614.01659,0,0,0
32,Newcastle/Four Creeks,2010,1,Owner,1984.766267,0,0,0
32,Newcastle/Four Creeks,2010,1,Renter,915.1528524,0,0,0
32,Newcastle/Four Creeks,2010,2,Owner,4381.63438,0,0,0
32,Newcastle/Four Creeks,2010,2,Renter,940.2996824,0,0,0
32,Newcastle/Four Creeks,2010,3,Owner,2168.336189,0,0,0
32,Newcastle/Four Creeks,2010,3,Renter,431.1078814,0,0,0
32,Newcastle/Four Creeks,2010,4,Owner,2127.129003,0,0,0
32,Newcastle/Four Creeks,2010,4,Renter,342.3680742,0,0,0
32,Newcastle/Four Creeks,2010,5,Owner,692.2632953,0,0,0
32,Newcastle/Four Creeks,2010,5,Renter,152.1552099,0,0,0
32,Newcastle/Four Creeks,2010,6,Owner,310.9248814,0,0,0
32,Newcastle/Four Creeks,2010,7,Owner,167.8788762,0,0,0
32,Newcastle/Four Creeks,2010,NA,Owner,14614.01659,0,0,0
32,Newcastle/Four Creeks,2014,0,Total,15191.68802,856.1274079,520.4885066,0.0342614
32,Newcastle/Four Creeks,2014,1,Owner,1896.89798,811.6073308,493.4222216,0.26012059
32,Newcastle/Four Creeks,2014,1,Renter,855.7423973,600.045954,364.8020372,0.426298894
32,Newcastle/Four Creeks,2014,2,Owner,4732.400372,1038.493116,631.3589846,0.133411997
32,Newcastle/Four Creeks,2014,2,Renter,1138.865706,680.2153956,413.5415969,0.363117086
32,Newcastle/Four Creeks,2014,3,Owner,2284.597617,873.8244369,531.2475363,0.2325344
32,Newcastle/Four Creeks,2014,3,Renter,482.0330809,468.5053716,284.8310415,0.590895216
32,Newcastle/Four Creeks,2014,4,Owner,2100.318387,817.7323316,497.1459577,0.236700284
32,Newcastle/Four Creeks,2014,4,Renter,417.7495664,435.0266178,264.4774043,0.633100368
32,Newcastle/Four Creeks,2014,5,Owner,641.5272328,483.823289,294.143674,0.458505359
32,Newcastle/Four Creeks,2014,5,Renter,268.7460644,397.2153077,241.4897601,0.898579708
32,Newcastle/Four Creeks,2014,6,Owner,139.6628505,224.0163836,136.1922909,0.975150445
32,Newcastle/Four Creeks,2014,6,Renter,65.51374513,215.0453372,130.7382819,1.995585532
32,Newcastle/Four Creeks,2014,7,Owner,167.6254135,233.4550567,141.9305966,0.84671288
32,Newcastle/Four Creeks,2014,7,Renter,0.007602769,134.2206786,81.60037854,10732.98184
32,Newcastle/Four Creeks,2014,NA,Owner,15191.68802,2295.326723,1395.459563,0.091856781
32,Newcastle/Four Creeks,2019,0,Total,16129.08994,1002.961859,609.7575142,0.037804831
32,Newcastle/Four Creeks,2019,1,Owner,2096.827317,873.1011198,530.8077907,0.253148071
32,Newcastle/Four Creeks,2019,1,Renter,991.6682899,642.935346,390.8769361,0.394160971
32,Newcastle/Four Creeks,2019,2,Owner,4515.52953,1065.684215,647.8899991,0.143480404
32,Newcastle/Four Creeks,2019,2,Renter,1157.982776,676.6147357,411.3525512,0.355232012
32,Newcastle/Four Creeks,2019,3,Owner,2419.218665,918.5499487,558.4387168,0.230834329
32,Newcastle/Four Creeks,2019,3,Renter,725.8841074,617.7633664,375.5734591,0.517401408
32,Newcastle/Four Creeks,2019,4,Owner,2477.314801,848.3473691,515.7585789,0.208192588
32,Newcastle/Four Creeks,2019,4,Renter,360.1951283,355.0278152,215.8415858,0.599235161
32,Newcastle/Four Creeks,2019,5,Owner,681.9586606,481.8985184,292.9734965,0.429605947
32,Newcastle/Four Creeks,2019,5,Renter,201.7454664,316.231486,192.2550924,0.952958675
32,Newcastle/Four Creeks,2019,6,Owner,266.3820538,283.1068197,172.1167252,0.64612733
32,Newcastle/Four Creeks,2019,6,Renter,23.97421472,154.3167338,93.81791259,3.913284071
32,Newcastle/Four Creeks,2019,7,Owner,135.0947989,237.155513,144.1803144,1.067252889
32,Newcastle/Four Creeks,2019,7,Renter,75.31412706,218.781145,133.0094918,1.766062982
32,Newcastle/Four Creeks,2019,NA,Owner,16129.08994,2343.200486,1424.564744,0.088322698
33,North Highline,2010,0,Total,6302.408014,0,0,0
33,North Highline,2010,1,Owner,765.6686733,0,0,0
33,North Highline,2010,1,Renter,978.7636518,0,0,0
33,North Highline,2010,2,Owner,1063.542907,0,0,0
33,North Highline,2010,2,Renter,831.6726058,0,0,0
33,North Highline,2010,3,Owner,490.3866643,0,0,0
33,North Highline,2010,3,Renter,531.8498451,0,0,0
33,North Highline,2010,4,Owner,376.4775107,0,0,0
33,North Highline,2010,4,Renter,392.5994607,0,0,0
33,North Highline,2010,5,Owner,213.2667846,0,0,0
33,North Highline,2010,5,Renter,213.8218855,0,0,0
33,North Highline,2010,6,Owner,206.4914694,0,0,0
33,North Highline,2010,7,Owner,237.8665563,0,0,0
33,North Highline,2010,NA,Owner,6302.408014,0,0,0
33,North Highline,2014,0,Total,6586.707624,503.8967696,306.3474837,0.046509956
33,North Highline,2014,1,Owner,741.8536851,334.9398806,203.6289887,0.274486725
33,North Highline,2014,1,Renter,1155.003951,484.3264339,294.4495643,0.254933816
33,North Highline,2014,2,Owner,887.2523204,340.1084572,206.7712602,0.233046739
33,North Highline,2014,2,Renter,1023.259763,493.820192,300.2213594,0.293397014
33,North Highline,2014,3,Owner,442.4756103,281.7986807,171.3214331,0.387188422
33,North Highline,2014,3,Renter,616.251792,451.4195185,274.4435803,0.445343257
33,North Highline,2014,4,Owner,360.6487124,278.9718532,169.602844,0.470271592
33,North Highline,2014,4,Renter,503.2235197,410.4907568,249.56066,0.495924078
33,North Highline,2014,5,Owner,263.2429377,232.8273692,141.5489898,0.537712392
33,North Highline,2014,5,Renter,237.9533139,246.8873951,150.0968786,0.630782888
33,North Highline,2014,6,Owner,108.8588375,145.2678338,88.31657199,0.811294462
33,North Highline,2014,6,Renter,122.0345073,151.1549689,91.89569604,0.753030418
33,North Highline,2014,7,Owner,61.99537075,107.2211889,65.18585432,1.051463255
33,North Highline,2014,7,Renter,62.65330326,124.2146304,75.51713317,1.205317665
33,North Highline,2014,NA,Owner,6586.707624,1139.538943,692.7904858,0.105180088
33,North Highline,2019,0,Total,7030.284705,491.5810019,298.8600285,0.042510373
33,North Highline,2019,1,Owner,836.7480795,443.3857053,269.5593687,0.322151165
33,North Highline,2019,1,Renter,941.6883244,523.4177915,318.2154223,0.33792011
33,North Highline,2019,2,Owner,1318.458724,483.6509614,294.0389062,0.223017149
33,North Highline,2019,2,Renter,1172.989554,585.8238888,356.1556355,0.303630697
33,North Highline,2019,3,Owner,554.6168059,312.6868557,190.1001102,0.342759376
33,North Highline,2019,3,Renter,481.9426627,381.217554,231.7638164,0.480894999
33,North Highline,2019,4,Owner,297.7514841,245.7979657,149.4345525,0.501876768
33,North Highline,2019,4,Renter,653.9426893,494.3179558,300.5239784,0.459557058
33,North Highline,2019,5,Owner,256.6157412,295.6033968,179.7141046,0.700323775
