,GEOID,moe,race_cat,YEAR,Less_1_occupant,More_1_occupant
4577,53033028901,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4578,53033028901,55, (ASIAN ALONE HOUSEHOLDER),2009,72,NA
4579,53033028901,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4580,53033028901,55, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,75,NA
4581,53033028901,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,0
4582,53033028901,20, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,13,NA
4583,53033028901,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4584,53033028901,43, (TWO OR MORE RACES HOUSEHOLDER),2009,50,NA
4585,53033028901,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4586,53033028901,161," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4587,53033028901,159," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1175,NA
4588,53033028901,13," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,9
4589,53033028901,46, (HISPANIC OR LATINO HOUSEHOLDER),2009,55,NA
4590,53033028901,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4591,53033028902,208, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4592,53033028902,210, (WHITE ALONE HOUSEHOLDER),2009,1290,NA
4593,53033028902,46, (WHITE ALONE HOUSEHOLDER),2009,NA,56
4594,53033028902,103, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
4595,53033028902,102, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,251,NA
4596,53033028902,31, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,18
4597,53033028902,21, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,16,NA
4598,53033028902,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4599,53033028902,117, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4600,53033028902,84, (ASIAN ALONE HOUSEHOLDER),2009,189,NA
4601,53033028902,78, (ASIAN ALONE HOUSEHOLDER),2009,NA,61
4602,53033028902,22, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,NA
4603,53033028902,9, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,4,NA
4604,53033028902,19, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,11
4605,53033028902,104, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
4606,53033028902,57, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,36,NA
4607,53033028902,108, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,105
4608,53033028902,90, (TWO OR MORE RACES HOUSEHOLDER),2009,92,NA
4609,53033028902,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4610,53033028902,211," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4611,53033028902,212," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1199,NA
4612,53033028902,39," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,41
4613,53033028902,126, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4614,53033028902,89, (HISPANIC OR LATINO HOUSEHOLDER),2009,127,NA
4615,53033028902,110, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,120
4616,53033029001,165, (WHITE ALONE HOUSEHOLDER),2009,1559,NA
4617,53033029001,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
4618,53033029001,94, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,70,NA
4619,53033029001,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4620,53033029001,14, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,9,NA
4621,53033029001,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4622,53033029001,60, (ASIAN ALONE HOUSEHOLDER),2009,95,NA
4623,53033029001,18, (ASIAN ALONE HOUSEHOLDER),2009,NA,12
4624,53033029001,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4625,53033029001,44, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,36,NA
4626,53033029001,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4627,53033029001,17, (TWO OR MORE RACES HOUSEHOLDER),2009,20,NA
4628,53033029001,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4629,53033029001,176," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1513,NA
4630,53033029001,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
4631,53033029001,84, (HISPANIC OR LATINO HOUSEHOLDER),2009,82,NA
4632,53033029001,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4633,53033029003,158, (WHITE ALONE HOUSEHOLDER),2009,1174,NA
4634,53033029003,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
4635,53033029003,93, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
4636,53033029003,94, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,309,NA
4637,53033029003,21, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,12
4638,53033029003,62, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,75,NA
4639,53033029003,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4640,53033029003,90, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4641,53033029003,93, (ASIAN ALONE HOUSEHOLDER),2009,194,NA
4642,53033029003,21, (ASIAN ALONE HOUSEHOLDER),2009,NA,11
4643,53033029003,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4644,53033029003,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
4645,53033029003,81, (TWO OR MORE RACES HOUSEHOLDER),2009,89,NA
4646,53033029003,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4647,53033029003,154," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1033,NA
4648,53033029003,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
4649,53033029003,91, (HISPANIC OR LATINO HOUSEHOLDER),2009,174,NA
4650,53033029003,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4651,53033029004,116, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4652,53033029004,119, (WHITE ALONE HOUSEHOLDER),2009,664,NA
4653,53033029004,51, (WHITE ALONE HOUSEHOLDER),2009,NA,59
4654,53033029004,60, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,179,NA
4655,53033029004,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4656,53033029004,15, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,10,NA
4657,53033029004,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4658,53033029004,42, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4659,53033029004,34, (ASIAN ALONE HOUSEHOLDER),2009,104,NA
4660,53033029004,21, (ASIAN ALONE HOUSEHOLDER),2009,NA,13
4661,53033029004,29, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,25
4662,53033029004,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,NA
4663,53033029004,85, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
4664,53033029004,68, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,127,NA
4665,53033029004,46, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,36
4666,53033029004,36, (TWO OR MORE RACES HOUSEHOLDER),2009,22,NA
4667,53033029004,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4668,53033029004,89," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4669,53033029004,94," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,497,NA
4670,53033029004,24," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,14
4671,53033029004,95, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4672,53033029004,90, (HISPANIC OR LATINO HOUSEHOLDER),2009,316,NA
4673,53033029004,51, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,81
4674,53033029100,128, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4675,53033029100,127, (WHITE ALONE HOUSEHOLDER),2009,1652,NA
4676,53033029100,17, (WHITE ALONE HOUSEHOLDER),2009,NA,8
4677,53033029100,113, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,227,NA
4678,53033029100,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4679,53033029100,28, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,17,NA
4680,53033029100,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4681,53033029100,84, (ASIAN ALONE HOUSEHOLDER),2009,225,NA
4682,53033029100,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4683,53033029100,57, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,68,NA
4684,53033029100,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,0
4685,53033029100,42, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
4686,53033029100,35, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,33,NA
4687,53033029100,28, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,24
4688,53033029100,33, (TWO OR MORE RACES HOUSEHOLDER),2009,26,NA
4689,53033029100,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4690,53033029100,130," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4691,53033029100,128," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1549,NA
4692,53033029100,17," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,8
4693,53033029100,60, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4694,53033029100,57, (HISPANIC OR LATINO HOUSEHOLDER),2009,136,NA
4695,53033029100,28, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,24
4696,53033029201,222, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4697,53033029201,234, (WHITE ALONE HOUSEHOLDER),2009,3102,NA
4698,53033029201,59, (WHITE ALONE HOUSEHOLDER),2009,NA,70
4699,53033029201,143, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,330,NA
4700,53033029201,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4701,53033029201,59, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,36,NA
4702,53033029201,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4703,53033029201,128, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4704,53033029201,112, (ASIAN ALONE HOUSEHOLDER),2009,317,NA
4705,53033029201,72, (ASIAN ALONE HOUSEHOLDER),2009,NA,74
4706,53033029201,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4707,53033029201,87, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,149,NA
4708,53033029201,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4709,53033029201,66, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,NA
4710,53033029201,63, (TWO OR MORE RACES HOUSEHOLDER),2009,74,NA
4711,53033029201,19, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,11
4712,53033029201,238," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,2662,NA
4713,53033029201,23," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,19
4714,53033029201,163, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4715,53033029201,164, (HISPANIC OR LATINO HOUSEHOLDER),2009,621,NA
4716,53033029201,55, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,51
4717,53033029203,117, (WHITE ALONE HOUSEHOLDER),2009,958,NA
4718,53033029203,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
4719,53033029203,35, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,30,NA
4720,53033029203,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4721,53033029203,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4722,53033029203,41, (ASIAN ALONE HOUSEHOLDER),2009,55,NA
4723,53033029203,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4724,53033029203,29, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,NA
4725,53033029203,24, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,15,14
4726,53033029203,45, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,73,NA
4727,53033029203,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4728,53033029203,61, (TWO OR MORE RACES HOUSEHOLDER),2009,68,NA
4729,53033029203,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4730,53033029203,122," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,885,NA
4731,53033029203,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
4732,53033029203,72, (HISPANIC OR LATINO HOUSEHOLDER),2009,146,NA
4733,53033029203,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4734,53033029204,204, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4735,53033029204,196, (WHITE ALONE HOUSEHOLDER),2009,1271,NA
4736,53033029204,44, (WHITE ALONE HOUSEHOLDER),2009,NA,45
4737,53033029204,141, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
4738,53033029204,139, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,285,NA
4739,53033029204,15, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,8
4740,53033029204,20, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,11,NA
4741,53033029204,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4742,53033029204,80, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4743,53033029204,76, (ASIAN ALONE HOUSEHOLDER),2009,267,NA
4744,53033029204,28, (ASIAN ALONE HOUSEHOLDER),2009,NA,18
4745,53033029204,28, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,23
4746,53033029204,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,NA
4747,53033029204,77, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
4748,53033029204,65, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,60,NA
4749,53033029204,68, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,48
4750,53033029204,48, (TWO OR MORE RACES HOUSEHOLDER),2009,66,NA
4751,53033029204,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4752,53033029204,187," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4753,53033029204,178," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1079,NA
4754,53033029204,35," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,30
4755,53033029204,179, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4756,53033029204,159, (HISPANIC OR LATINO HOUSEHOLDER),2009,220,NA
4757,53033029204,71, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,63
4758,53033029303,204, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4759,53033029303,198, (WHITE ALONE HOUSEHOLDER),2009,1671,NA
4760,53033029303,23, (WHITE ALONE HOUSEHOLDER),2009,NA,13
4761,53033029303,101, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
4762,53033029303,99, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,389,NA
4763,53033029303,28, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,18
4764,53033029303,53, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,32,NA
4765,53033029303,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4766,53033029303,110, (ASIAN ALONE HOUSEHOLDER),2009,608,NA
4767,53033029303,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4768,53033029303,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4769,53033029303,28, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,34,NA
4770,53033029303,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4771,53033029303,43, (TWO OR MORE RACES HOUSEHOLDER),2009,51,NA
4772,53033029303,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4773,53033029303,198," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4774,53033029303,192," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1620,NA
4775,53033029303,23," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,13
4776,53033029303,49, (HISPANIC OR LATINO HOUSEHOLDER),2009,97,NA
4777,53033029303,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4778,53033029304,98, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4779,53033029304,106, (WHITE ALONE HOUSEHOLDER),2009,1264,NA
4780,53033029304,50, (WHITE ALONE HOUSEHOLDER),2009,NA,32
4781,53033029304,38, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,54,NA
4782,53033029304,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4783,53033029304,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4784,53033029304,64, (ASIAN ALONE HOUSEHOLDER),2009,221,NA
4785,53033029304,22, (ASIAN ALONE HOUSEHOLDER),2009,NA,15
4786,53033029304,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4787,53033029304,25, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,16,NA
4788,53033029304,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4789,53033029304,26, (TWO OR MORE RACES HOUSEHOLDER),2009,28,NA
4790,53033029304,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4791,53033029304,98," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4792,53033029304,106," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1264,NA
4793,53033029304,50," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,32
4794,53033029304,25, (HISPANIC OR LATINO HOUSEHOLDER),2009,16,NA
4795,53033029304,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4796,53033029305,101, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4797,53033029305,104, (WHITE ALONE HOUSEHOLDER),2009,956,NA
4798,53033029305,34, (WHITE ALONE HOUSEHOLDER),2009,NA,27
4799,53033029305,61, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,68,NA
4800,53033029305,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4801,53033029305,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4802,53033029305,68, (ASIAN ALONE HOUSEHOLDER),2009,229,NA
4803,53033029305,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4804,53033029305,24, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,14,NA
4805,53033029305,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,NA,0
4806,53033029305,19, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,16,NA
4807,53033029305,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4808,53033029305,119, (TWO OR MORE RACES HOUSEHOLDER),2009,0,0
4809,53033029305,101," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4810,53033029305,104," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,923,NA
4811,53033029305,34," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,27
4812,53033029305,35, (HISPANIC OR LATINO HOUSEHOLDER),2009,42,NA
4813,53033029305,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4814,53033029306,109, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4815,53033029306,108, (WHITE ALONE HOUSEHOLDER),2009,897,NA
4816,53033029306,18, (WHITE ALONE HOUSEHOLDER),2009,NA,12
4817,53033029306,70, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,75,NA
4818,53033029306,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4819,53033029306,39, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,26,NA
4820,53033029306,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
4821,53033029306,76, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4822,53033029306,59, (ASIAN ALONE HOUSEHOLDER),2009,88,NA
4823,53033029306,55, (ASIAN ALONE HOUSEHOLDER),2009,NA,52
4824,53033029306,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4825,53033029306,60, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,45,NA
4826,53033029306,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
4827,53033029306,35, (TWO OR MORE RACES HOUSEHOLDER),2009,30,NA
4828,53033029306,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4829,53033029306,107," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,882,NA
4830,53033029306,18," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,12
4831,53033029306,18, (HISPANIC OR LATINO HOUSEHOLDER),2009,15,NA
4832,53033029306,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
4833,53033029307,79, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
4834,53033029307,80, (WHITE ALONE HOUSEHOLDER),2009,1151,NA
4835,53033029307,12, (WHITE ALONE HOUSEHOLDER),2009,NA,7
4836,53033029307,20, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,16,NA
4837,53033029307,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
4838,53033029307,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4839,53033029307,40, (ASIAN ALONE HOUSEHOLDER),2009,130,NA
4840,53033029307,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
4841,53033029307,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4842,53033029307,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
4843,53033029307,119, (TWO OR MORE RACES HOUSEHOLDER),2009,0,0
4844,53033029307,79," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
4845,53033029307,80," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1151,NA
4846,53033029307,12," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,7
4847,53033029307,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,0,0
4848,53033029403,122, (WHITE ALONE HOUSEHOLDER),2009,1284,NA
4849,53033029403,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
4850,53033029403,82, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
4851,53033029403,87, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,251,NA
4852,53033029403,15, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,10
4853,53033029403,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
4854,53033029403,87, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
4855,53033029403,90, (ASIAN ALONE HOUSEHOLDER),2009,332,NA
4856,53033029403,13, (ASIAN ALONE HOUSEHOLDER),2009,NA,8
4857,53033029403,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
4858,53033029403,61, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
4859,53033029403,57, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,72,NA
4860,53033029403,27, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,23
4861,53033029403,17, (TWO OR MORE RACES HOUSEHOLDER),2009,10,NA
4862,53033029403,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
4863,53033029403,126," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1238,NA
4864,53033029403,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
4865,53033029403,82, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
4866,53033029403,79, (HISPANIC OR LATINO HOUSEHOLDER),2009,118,NA
4867,53033029403,21, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,14
4868,53033029405,109, (WHITE ALONE HOUSEHOLDER),2009,1218,NA
4869,53033029405,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
4870,53033029405,49, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,147,NA
4871,53033029405,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
